locus_tag	ftype	length_bp	gene	EC_number	COG	product
HBIEEPJE_03142	CDS	402	rbfA		COG0858	30S ribosome-binding factor
HBIEEPJE_03143	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
HBIEEPJE_03144	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HBIEEPJE_03145	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HBIEEPJE_03146	CDS	885	nlpI		COG4785	Lipoprotein NlpI
HBIEEPJE_03147	CDS	1932	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
HBIEEPJE_03148	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
HBIEEPJE_03149	CDS	1008				hypothetical protein
HBIEEPJE_03150	CDS	879				hypothetical protein
HBIEEPJE_03151	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
HBIEEPJE_03152	CDS	1152			COG2826	IS30 family transposase IS30
HBIEEPJE_03153	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HBIEEPJE_03154	CDS	339				hypothetical protein
HBIEEPJE_03155	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
HBIEEPJE_03156	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
HBIEEPJE_03157	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
HBIEEPJE_03158	CDS	213	ybcJ		COG2501	putative protein YbcJ
HBIEEPJE_03159	CDS	867	folD		COG0190	Bifunctional protein FolD protein
HBIEEPJE_03160	tRNA	77				tRNA-Arg(tct)
HBIEEPJE_03161	CDS	1164	xerD_2			Tyrosine recombinase XerD
HBIEEPJE_03162	CDS	216				hypothetical protein
HBIEEPJE_03163	CDS	219				hypothetical protein
HBIEEPJE_03164	CDS	768				hypothetical protein
HBIEEPJE_03165	CDS	657				hypothetical protein
HBIEEPJE_03166	CDS	429				hypothetical protein
HBIEEPJE_03167	CDS	681				hypothetical protein
HBIEEPJE_03168	CDS	846				hypothetical protein
HBIEEPJE_03169	CDS	285				hypothetical protein
HBIEEPJE_03170	CDS	972				hypothetical protein
HBIEEPJE_03171	CDS	159				hypothetical protein
HBIEEPJE_03172	CDS	177				hypothetical protein
HBIEEPJE_03173	CDS	492	lexA_1	3.4.21.88		LexA repressor
HBIEEPJE_03174	CDS	228				hypothetical protein
HBIEEPJE_03175	CDS	222				hypothetical protein
HBIEEPJE_03176	CDS	855				hypothetical protein
HBIEEPJE_03177	CDS	852	dnaA_2			Chromosomal replication initiator protein DnaA
HBIEEPJE_03178	CDS	294				hypothetical protein
HBIEEPJE_03179	CDS	729				hypothetical protein
HBIEEPJE_03180	CDS	264				hypothetical protein
HBIEEPJE_03181	CDS	135				hypothetical protein
HBIEEPJE_03182	CDS	420				hypothetical protein
HBIEEPJE_03183	CDS	177				hypothetical protein
HBIEEPJE_03184	CDS	1092				hypothetical protein
HBIEEPJE_03185	CDS	597				hypothetical protein
HBIEEPJE_03186	CDS	177				hypothetical protein
HBIEEPJE_03187	CDS	582				hypothetical protein
HBIEEPJE_03188	CDS	384				hypothetical protein
HBIEEPJE_03189	CDS	141				hypothetical protein
HBIEEPJE_03190	CDS	501				hypothetical protein
HBIEEPJE_03191	CDS	315				hypothetical protein
HBIEEPJE_03192	CDS	504	rrrD	3.2.1.17	COG3772	Lysozyme RrrD
HBIEEPJE_03193	CDS	468				hypothetical protein
HBIEEPJE_03194	CDS	369				hypothetical protein
HBIEEPJE_03195	CDS	144				hypothetical protein
HBIEEPJE_03196	CDS	633				hypothetical protein
HBIEEPJE_03197	CDS	1677				hypothetical protein
HBIEEPJE_03198	CDS	1050	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HBIEEPJE_03199	CDS	480				IS1595 family transposase ISSsu9
HBIEEPJE_03200	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HBIEEPJE_03201	CDS	378	apaG		COG2967	Protein ApaG
HBIEEPJE_03202	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HBIEEPJE_03203	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
HBIEEPJE_03204	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
HBIEEPJE_03205	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
HBIEEPJE_03206	CDS	828	djlA		COG1076	Co-chaperone protein DjlA
HBIEEPJE_03207	CDS	699	citB		COG4565	Transcriptional regulatory protein CitB
HBIEEPJE_03208	CDS	1626	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
HBIEEPJE_03209	CDS	1365	cimH		COG3493	Citrate/malate transporter
HBIEEPJE_03210	CDS	540	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
HBIEEPJE_03211	CDS	660	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HBIEEPJE_03212	CDS	2907	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
HBIEEPJE_03213	CDS	2358	polB	2.7.7.7	COG0417	DNA polymerase II
HBIEEPJE_03214	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
HBIEEPJE_03215	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
HBIEEPJE_03216	CDS	1710	araB_2	2.7.1.16	COG1069	Ribulokinase
HBIEEPJE_03217	CDS	846	araC_2			Arabinose operon regulatory protein
HBIEEPJE_03218	CDS	702	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
HBIEEPJE_03219	CDS	1611				hypothetical protein
HBIEEPJE_03220	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
HBIEEPJE_03221	CDS	1656	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
HBIEEPJE_03222	CDS	153				hypothetical protein
HBIEEPJE_03223	CDS	1185	setA			Sugar efflux transporter A
HBIEEPJE_03224	CDS	1311	gudP_2			putative glucarate transporter
HBIEEPJE_03225	CDS	897	gltC_3			HTH-type transcriptional regulator GltC
HBIEEPJE_03226	CDS	756	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
HBIEEPJE_03227	CDS	1215	ydiM			Inner membrane transport protein YdiM
HBIEEPJE_03228	CDS	864	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HBIEEPJE_03229	CDS	2034		1.-.-.-		NADH oxidase
HBIEEPJE_03230	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HBIEEPJE_03231	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HBIEEPJE_03232	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HBIEEPJE_03233	CDS	1572	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
HBIEEPJE_03234	CDS	951	leuO			HTH-type transcriptional regulator LeuO
HBIEEPJE_03235	CDS	1725	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
HBIEEPJE_03236	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
HBIEEPJE_03237	CDS	1005	cra_2		COG1609	Catabolite repressor/activator
HBIEEPJE_03238	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
HBIEEPJE_03239	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HBIEEPJE_03240	CDS	366	ftsL		COG3116	Cell division protein FtsL
HBIEEPJE_03241	CDS	1767	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
HBIEEPJE_03242	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HBIEEPJE_03243	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HBIEEPJE_03244	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HBIEEPJE_03245	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HBIEEPJE_03246	CDS	1275	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HBIEEPJE_03247	CDS	246				hypothetical protein
HBIEEPJE_03248	CDS	345				hypothetical protein
HBIEEPJE_03249	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
HBIEEPJE_03250	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
HBIEEPJE_03251	CDS	1245	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HBIEEPJE_03252	CDS	243	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HBIEEPJE_03253	CDS	423				hypothetical protein
HBIEEPJE_03254	CDS	315	chbA_3		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
HBIEEPJE_03255	CDS	1323	licC_5		COG1455	Lichenan permease IIC component
HBIEEPJE_03256	CDS	315	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
HBIEEPJE_03257	CDS	1272	licC_6		COG1455	Lichenan permease IIC component
HBIEEPJE_03258	CDS	1338	scrY_3			Sucrose porin
HBIEEPJE_03259	CDS	2193				hypothetical protein
HBIEEPJE_03260	CDS	1401	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
HBIEEPJE_03261	CDS	2073	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
HBIEEPJE_03262	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
HBIEEPJE_03263	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
HBIEEPJE_03264	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
HBIEEPJE_03265	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
HBIEEPJE_03266	CDS	345	hypA		COG0375	Hydrogenase maturation factor HypA
HBIEEPJE_03267	CDS	450	hycA			Formate hydrogenlyase regulatory protein HycA
HBIEEPJE_03268	CDS	609	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
HBIEEPJE_03269	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
HBIEEPJE_03270	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
HBIEEPJE_03271	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
HBIEEPJE_03272	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HBIEEPJE_03273	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
HBIEEPJE_03274	CDS	411				hypothetical protein
HBIEEPJE_03275	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
HBIEEPJE_03276	CDS	309	symE	3.1.-.-		Endoribonuclease SymE
HBIEEPJE_03277	CDS	1425	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
HBIEEPJE_03278	CDS	1443	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
HBIEEPJE_03279	CDS	1014	ascG_2		COG1609	HTH-type transcriptional regulator AscG
HBIEEPJE_03280	CDS	528	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
HBIEEPJE_03281	CDS	870	hypF_2	6.2.-.-	COG0068	Carbamoyltransferase HypF
HBIEEPJE_03282	CDS	384				hypothetical protein
HBIEEPJE_03283	CDS	795				hypothetical protein
HBIEEPJE_03284	CDS	93				hypothetical protein
HBIEEPJE_03285	CDS	537				hypothetical protein
HBIEEPJE_03286	CDS	204				hypothetical protein
HBIEEPJE_03287	CDS	309				hypothetical protein
HBIEEPJE_03288	CDS	192				hypothetical protein
HBIEEPJE_03289	CDS	156				hypothetical protein
HBIEEPJE_03290	CDS	3150				hypothetical protein
HBIEEPJE_03291	CDS	1110				hypothetical protein
HBIEEPJE_03292	CDS	1188	intS_2		COG0582	Prophage integrase IntS
HBIEEPJE_03293	CDS	891	sapC		COG4171	Peptide transport system permease protein SapC
HBIEEPJE_03294	CDS	993	sapD		COG4170	Peptide transport system ATP-binding protein SapD
HBIEEPJE_03295	CDS	810	sapF		COG4167	Peptide transport system ATP-binding protein SapF
HBIEEPJE_03296	CDS	1431				hypothetical protein
HBIEEPJE_03297	CDS	543	ves		COG3758	Protein Ves
HBIEEPJE_03298	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HBIEEPJE_03299	CDS	1158				hypothetical protein
HBIEEPJE_03300	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
HBIEEPJE_03301	CDS	180				hypothetical protein
HBIEEPJE_03302	CDS	750	srlR_1		COG1349	Glucitol operon repressor
HBIEEPJE_03303	CDS	222	osmB			Osmotically-inducible lipoprotein B
HBIEEPJE_03304	CDS	327	yciH		COG0023	putative protein YciH
HBIEEPJE_03305	CDS	738	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HBIEEPJE_03306	CDS	1170	lapB		COG2956	Lipopolysaccharide assembly protein B
HBIEEPJE_03307	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
HBIEEPJE_03308	CDS	768	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
HBIEEPJE_03309	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
HBIEEPJE_03310	CDS	2673	acnA	4.2.1.3	COG1048	Aconitate hydratase A
HBIEEPJE_03311	CDS	168				hypothetical protein
HBIEEPJE_03312	CDS	975	cysB			HTH-type transcriptional regulator CysB
HBIEEPJE_03313	CDS	2598	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
HBIEEPJE_03314	CDS	252	yciN			Protein YciN
HBIEEPJE_03315	CDS	1083	sohB	3.4.21.-	COG0616	putative protease SohB
HBIEEPJE_03316	CDS	801	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
HBIEEPJE_03317	CDS	591	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
HBIEEPJE_03318	CDS	903	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HBIEEPJE_03319	CDS	141				hypothetical protein
HBIEEPJE_03320	CDS	474				hypothetical protein
HBIEEPJE_03321	CDS	1377				hypothetical protein
HBIEEPJE_03322	CDS	897	gcvA_4			Glycine cleavage system transcriptional activator
HBIEEPJE_03323	CDS	909				IS1595 family transposase ISBsp7
HBIEEPJE_03324	CDS	621	yciO		COG0009	putative protein YciO
HBIEEPJE_03325	CDS	864	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
HBIEEPJE_03326	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HBIEEPJE_03327	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
HBIEEPJE_03328	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
HBIEEPJE_03329	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HBIEEPJE_03330	CDS	810	trpA	4.2.1.20		Tryptophan synthase alpha chain
HBIEEPJE_03331	CDS	1260	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
HBIEEPJE_03332	CDS	1089	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
HBIEEPJE_03333	CDS	1311	ttuB_4			Putative tartrate transporter
HBIEEPJE_03334	CDS	909	benM_2			HTH-type transcriptional regulator BenM
HBIEEPJE_03335	CDS	459				hypothetical protein
HBIEEPJE_03336	CDS	948				hypothetical protein
HBIEEPJE_03337	CDS	273				hypothetical protein
HBIEEPJE_03338	CDS	708				hypothetical protein
HBIEEPJE_03339	CDS	2286	fiu		COG4774	Catecholate siderophore receptor Fiu
HBIEEPJE_03340	CDS	678		1.14.11.-	COG3128	PKHD-type hydroxylase
HBIEEPJE_03341	CDS	639	ompW		COG3047	Outer membrane protein W
HBIEEPJE_03342	CDS	414				hypothetical protein
HBIEEPJE_03343	CDS	744				hypothetical protein
HBIEEPJE_03344	CDS	540	yciB		COG2917	putative intracellular septation protein A
HBIEEPJE_03345	CDS	2184	pfeA		COG4771	Ferric enterobactin receptor
HBIEEPJE_03346	CDS	366		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
HBIEEPJE_03347	CDS	537				hypothetical protein
HBIEEPJE_03348	CDS	783	gph_1	3.1.3.18		Phosphoglycolate phosphatase
HBIEEPJE_03349	CDS	762	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
HBIEEPJE_03350	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
HBIEEPJE_03351	CDS	1041	tcyP_1		COG1823	L-cystine uptake protein TcyP
HBIEEPJE_03352	CDS	324	tcyP_2		COG1823	L-cystine uptake protein TcyP
HBIEEPJE_03353	CDS	333	cedA			Cell division activator CedA
HBIEEPJE_03354	CDS	2259	katE	1.11.1.6	COG0753	Catalase HPII
HBIEEPJE_03355	CDS	759	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
HBIEEPJE_03356	CDS	1347	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
HBIEEPJE_03357	CDS	825	chbR			HTH-type transcriptional regulator ChbR
HBIEEPJE_03358	CDS	348	chbA_4		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
HBIEEPJE_03359	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
HBIEEPJE_03360	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
HBIEEPJE_03361	CDS	339	osmE			Osmotically-inducible putative lipoprotein OsmE
HBIEEPJE_03362	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
HBIEEPJE_03363	CDS	864	cho	3.1.25.-	COG0322	Excinuclease cho
HBIEEPJE_03364	CDS	483	spy		COG3678	Periplasmic chaperone Spy
HBIEEPJE_03365	CDS	966	astE_2	3.5.1.96	COG2988	Succinylglutamate desuccinylase
HBIEEPJE_03366	CDS	1119	astB_1	3.5.3.23	COG3724	N-succinylarginine dihydrolase
HBIEEPJE_03367	CDS	846	cysG_1		COG0007	Siroheme synthase
HBIEEPJE_03368	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
HBIEEPJE_03369	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
HBIEEPJE_03370	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
HBIEEPJE_03371	CDS	327	ygbE			Inner membrane protein YgbE
HBIEEPJE_03372	CDS	318	ftsB		COG2919	Cell division protein FtsB
HBIEEPJE_03373	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HBIEEPJE_03374	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HBIEEPJE_03375	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
HBIEEPJE_03376	CDS	762	surE_1	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
HBIEEPJE_03377	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
HBIEEPJE_03378	CDS	1137	nlpD_2			Murein hydrolase activator NlpD
HBIEEPJE_03379	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
HBIEEPJE_03380	CDS	378				hypothetical protein
HBIEEPJE_03381	CDS	1203	jefA_2			Drug efflux pump JefA
HBIEEPJE_03382	CDS	888	dmlR_13			HTH-type transcriptional regulator DmlR
HBIEEPJE_03383	CDS	408	hosA			Transcriptional regulator HosA
HBIEEPJE_03384	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
HBIEEPJE_03385	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
HBIEEPJE_03386	CDS	237	vdcD			Protein VdcD
HBIEEPJE_03387	CDS	153	hokE			Toxic protein HokE
HBIEEPJE_03388	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
HBIEEPJE_03389	CDS	1032				IS630 family transposase ISEc33
HBIEEPJE_03390	CDS	783				hypothetical protein
HBIEEPJE_03391	CDS	1080	mdtA_2			Multidrug resistance protein MdtA
HBIEEPJE_03392	CDS	2724	ctpF_2	3.6.3.-	COG0474	putative cation-transporting ATPase F
HBIEEPJE_03393	CDS	111				hypothetical protein
HBIEEPJE_03394	CDS	249				hypothetical protein
HBIEEPJE_03395	CDS	342	soxS_1			Regulatory protein SoxS
HBIEEPJE_03396	CDS	1101			COG2220	putative protein
HBIEEPJE_03397	CDS	582				hypothetical protein
HBIEEPJE_03398	CDS	369				hypothetical protein
HBIEEPJE_03399	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
HBIEEPJE_03400	CDS	288				hypothetical protein
HBIEEPJE_03401	CDS	318				hypothetical protein
HBIEEPJE_03402	CDS	1044				hypothetical protein
HBIEEPJE_03403	CDS	162				hypothetical protein
HBIEEPJE_03404	CDS	1260	fccA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HBIEEPJE_03405	CDS	951	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
HBIEEPJE_03406	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
HBIEEPJE_03407	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
HBIEEPJE_03408	CDS	357				hypothetical protein
HBIEEPJE_03409	CDS	921	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
HBIEEPJE_03410	CDS	1647	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
HBIEEPJE_03411	CDS	927	cynR_4			HTH-type transcriptional regulator CynR
HBIEEPJE_03412	CDS	903	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
HBIEEPJE_03413	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
HBIEEPJE_03414	CDS	960				hypothetical protein
HBIEEPJE_03415	CDS	801				hypothetical protein
HBIEEPJE_03416	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
HBIEEPJE_03417	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
HBIEEPJE_03418	CDS	627	mdcB	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
HBIEEPJE_03419	CDS	615	ccmB		COG2386	Heme exporter protein B
HBIEEPJE_03420	CDS	738	ccmC		COG0755	Heme exporter protein C
HBIEEPJE_03421	CDS	231				hypothetical protein
HBIEEPJE_03422	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
HBIEEPJE_03423	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
HBIEEPJE_03424	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
HBIEEPJE_03425	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
HBIEEPJE_03426	CDS	843				hypothetical protein
HBIEEPJE_03427	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
HBIEEPJE_03428	CDS	1077				hypothetical protein
HBIEEPJE_03429	CDS	984	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
HBIEEPJE_03430	CDS	897	aaeA_3		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
HBIEEPJE_03431	CDS	237				hypothetical protein
HBIEEPJE_03432	CDS	435	slyA_2		COG1846	Transcriptional regulator SlyA
HBIEEPJE_03433	CDS	1362				hypothetical protein
HBIEEPJE_03434	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
HBIEEPJE_03435	CDS	1125	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
HBIEEPJE_03436	CDS	360	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
HBIEEPJE_03437	CDS	663	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
HBIEEPJE_03438	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HBIEEPJE_03439	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
HBIEEPJE_03440	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
HBIEEPJE_03441	CDS	1506	dtpA		COG3104	Dipeptide and tripeptide permease A
HBIEEPJE_03442	CDS	258				hypothetical protein
HBIEEPJE_03443	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
HBIEEPJE_03444	CDS	699	rsxE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
HBIEEPJE_03445	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
HBIEEPJE_03446	CDS	1053	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
HBIEEPJE_03447	CDS	1473	bepG			Efflux pump membrane transporter BepG
HBIEEPJE_03448	CDS	735				hypothetical protein
HBIEEPJE_03449	CDS	1116	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
HBIEEPJE_03450	CDS	924				hypothetical protein
HBIEEPJE_03451	CDS	1335	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
HBIEEPJE_03452	CDS	1464	tauR		COG1167	HTH-type transcriptional regulator TauR
HBIEEPJE_03453	CDS	852	fliY_4		COG0834	L-cystine-binding protein FliY
HBIEEPJE_03454	CDS	642	yecS_2		COG0765	L-cystine transport system permease protein YecS
HBIEEPJE_03455	CDS	666	hisQ_2		COG4215	Histidine transport system permease protein HisQ
HBIEEPJE_03456	CDS	762	occP			Octopine permease ATP-binding protein P
HBIEEPJE_03457	CDS	765	isfD	1.1.1.313	COG4221	Sulfoacetaldehyde reductase
HBIEEPJE_03458	CDS	1338	tpa	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
HBIEEPJE_03459	CDS	705	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
HBIEEPJE_03460	CDS	837	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
HBIEEPJE_03461	CDS	141	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
HBIEEPJE_03462	CDS	609	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
HBIEEPJE_03463	CDS	1023	dppB_1		COG0601	Dipeptide transport system permease protein DppB
HBIEEPJE_03464	CDS	1569	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
HBIEEPJE_03465	CDS	768				hypothetical protein
HBIEEPJE_03466	CDS	1527	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
HBIEEPJE_03467	CDS	1542	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
HBIEEPJE_03468	CDS	588	betI_3		COG1309	HTH-type transcriptional regulator BetI
HBIEEPJE_03469	CDS	2034	betT		COG1292	High-affinity choline transport protein
HBIEEPJE_03470	CDS	447	ivy			Inhibitor of vertebrate lysozyme
HBIEEPJE_03471	CDS	1257	ybdG_2		COG0668	Miniconductance mechanosensitive channel YbdG
HBIEEPJE_03472	CDS	894	gcvA_5			Glycine cleavage system transcriptional activator
HBIEEPJE_03473	CDS	606				hypothetical protein
