locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHCOAJIK_02690	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
NHCOAJIK_02691	CDS	1815	secD		COG0342	Protein translocase subunit SecD
NHCOAJIK_02692	CDS	972	secF		COG0341	Protein translocase subunit SecF
NHCOAJIK_02693	CDS	366				hypothetical protein
NHCOAJIK_02694	CDS	693				hypothetical protein
NHCOAJIK_02695	CDS	348				hypothetical protein
NHCOAJIK_02696	CDS	108				hypothetical protein
NHCOAJIK_02697	CDS	864	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
NHCOAJIK_02698	CDS	540	yajI			putative lipoprotein YajI
NHCOAJIK_02699	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
NHCOAJIK_02700	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
NHCOAJIK_02701	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
NHCOAJIK_02702	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
NHCOAJIK_02703	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NHCOAJIK_02704	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
NHCOAJIK_02705	CDS	975	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NHCOAJIK_02706	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NHCOAJIK_02707	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
NHCOAJIK_02708	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
NHCOAJIK_02709	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
NHCOAJIK_02710	CDS	798	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
NHCOAJIK_02711	CDS	861	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
NHCOAJIK_02712	CDS	1110	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
NHCOAJIK_02713	CDS	1014	phnS		COG1840	Putative 2-aminoethylphosphonate-binding periplasmic protein
NHCOAJIK_02714	CDS	720	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
NHCOAJIK_02715	CDS	1104	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
NHCOAJIK_02716	CDS	810	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
NHCOAJIK_02717	CDS	591	yajL_2	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
NHCOAJIK_02718	CDS	912	panE_2	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
NHCOAJIK_02719	CDS	492				hypothetical protein
NHCOAJIK_02720	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
NHCOAJIK_02721	CDS	1512				hypothetical protein
NHCOAJIK_02722	CDS	1494				hypothetical protein
NHCOAJIK_02723	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
NHCOAJIK_02724	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
NHCOAJIK_02725	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
NHCOAJIK_02726	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
NHCOAJIK_02727	CDS	957	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
NHCOAJIK_02728	CDS	1482	ampG		COG0477	Anhydromuropeptide permease
NHCOAJIK_02729	CDS	633				hypothetical protein
NHCOAJIK_02730	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
NHCOAJIK_02731	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
NHCOAJIK_02732	CDS	624	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
NHCOAJIK_02733	CDS	1272	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
NHCOAJIK_02734	CDS	2355	lon_3	3.4.21.53	COG0466	Lon protease
NHCOAJIK_02735	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
NHCOAJIK_02736	CDS	1869	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
NHCOAJIK_02737	CDS	375			COG1555	putative protein
NHCOAJIK_02738	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
NHCOAJIK_02739	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NHCOAJIK_02740	CDS	1701	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
NHCOAJIK_02741	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
NHCOAJIK_02742	CDS	1056	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
NHCOAJIK_02743	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
NHCOAJIK_02744	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
NHCOAJIK_02745	CDS	1782	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
NHCOAJIK_02746	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
NHCOAJIK_02747	CDS	1287	amtB			Ammonia channel
NHCOAJIK_02748	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
NHCOAJIK_02749	CDS	570	ybaY		COG3126	putative lipoprotein YbaY
NHCOAJIK_02750	CDS	312	atl		COG3695	DNA base-flipping protein
NHCOAJIK_02751	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
NHCOAJIK_02752	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
NHCOAJIK_02753	CDS	471	ylaC			Inner membrane protein YlaC
NHCOAJIK_02754	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
NHCOAJIK_02755	CDS	219	hha			Hemolysin expression-modulating protein Hha
NHCOAJIK_02756	CDS	375	tomB			Hha toxicity modulator TomB
NHCOAJIK_02757	CDS	3150	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
NHCOAJIK_02758	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
NHCOAJIK_02759	CDS	654	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
NHCOAJIK_02760	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
NHCOAJIK_02761	CDS	936				ISNCY family transposase ISRor2
NHCOAJIK_02762	CDS	168				hypothetical protein
NHCOAJIK_02763	CDS	516	priC		COG3923	Primosomal replication protein N''
NHCOAJIK_02764	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
NHCOAJIK_02765	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
NHCOAJIK_02766	CDS	1929	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
NHCOAJIK_02767	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
NHCOAJIK_02768	CDS	606	recR		COG0353	Recombination protein RecR
NHCOAJIK_02769	CDS	1875	htpG		COG0326	Chaperone protein HtpG
NHCOAJIK_02770	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
NHCOAJIK_02771	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
NHCOAJIK_02772	CDS	972	aes	3.1.1.-	COG0657	Acetyl esterase
NHCOAJIK_02773	CDS	1350	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
NHCOAJIK_02774	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
NHCOAJIK_02775	CDS	126				hypothetical protein
NHCOAJIK_02776	CDS	1221	fsr			Fosmidomycin resistance protein
NHCOAJIK_02777	CDS	1653	ushA		COG0737	Protein UshA
NHCOAJIK_02778	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
NHCOAJIK_02779	CDS	795				hypothetical protein
NHCOAJIK_02780	CDS	828				hypothetical protein
NHCOAJIK_02781	CDS	2502	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
NHCOAJIK_02782	CDS	417	cueR		COG0789	HTH-type transcriptional regulator CueR
NHCOAJIK_02783	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
NHCOAJIK_02784	CDS	918	qmcA		COG0330	Protein QmcA
NHCOAJIK_02785	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
NHCOAJIK_02786	CDS	780	fetB		COG0390	putative iron export permease protein FetB
NHCOAJIK_02787	CDS	855	cnoX		COG3118	Chaperedoxin
NHCOAJIK_02788	CDS	771				hypothetical protein
NHCOAJIK_02789	CDS	585	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
NHCOAJIK_02790	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NHCOAJIK_02791	CDS	2415				hypothetical protein
NHCOAJIK_02792	CDS	105				hypothetical protein
NHCOAJIK_02793	CDS	1134				hypothetical protein
NHCOAJIK_02794	CDS	831	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
NHCOAJIK_02795	CDS	1017	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NHCOAJIK_02796	CDS	660	metP		COG2011	Methionine import system permease protein MetP
NHCOAJIK_02797	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
NHCOAJIK_02798	CDS	927	allS_1			HTH-type transcriptional activator AllS
NHCOAJIK_02799	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
NHCOAJIK_02800	CDS	819	allR		COG1414	HTH-type transcriptional repressor AllR
NHCOAJIK_02801	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
NHCOAJIK_02802	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
NHCOAJIK_02803	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NHCOAJIK_02804	CDS	1248	sauU_3			putative sulfoacetate transporter SauU
NHCOAJIK_02805	CDS	1455	ybbW		COG1953	Putative allantoin permease
NHCOAJIK_02806	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
NHCOAJIK_02807	CDS	1299	ybbY		COG2233	Putative purine permease YbbY
NHCOAJIK_02808	CDS	1149	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
NHCOAJIK_02809	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
NHCOAJIK_02810	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
NHCOAJIK_02811	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
NHCOAJIK_02812	CDS	1665	fdrA		COG0074	Protein FdrA
NHCOAJIK_02813	CDS	1260				hypothetical protein
NHCOAJIK_02814	CDS	810				hypothetical protein
NHCOAJIK_02815	CDS	894	arcC2	2.7.2.2		Carbamate kinase 2
NHCOAJIK_02816	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
NHCOAJIK_02817	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NHCOAJIK_02818	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
NHCOAJIK_02819	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
NHCOAJIK_02820	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
NHCOAJIK_02821	CDS	825				hypothetical protein
NHCOAJIK_02822	CDS	438				hypothetical protein
NHCOAJIK_02823	CDS	546	ybcI		COG1988	Inner membrane protein YbcI
NHCOAJIK_02824	CDS	213	ybcJ		COG2501	putative protein YbcJ
NHCOAJIK_02825	CDS	867	folD		COG0190	Bifunctional protein FolD protein
NHCOAJIK_02826	CDS	558	fimA_1			Type-1 fimbrial protein, A chain
NHCOAJIK_02827	CDS	534	fimA_2			Type-1 fimbrial protein, A chain
NHCOAJIK_02828	CDS	369	sfmC_2			putative fimbrial chaperone SfmC
NHCOAJIK_02829	CDS	2613	sfmD		COG3188	Outer membrane usher protein SfmD
NHCOAJIK_02830	CDS	240	sfmH_2			putative fimbrial-like protein SfmH
NHCOAJIK_02831	CDS	687	sfmH_3			putative fimbrial-like protein SfmH
NHCOAJIK_02832	CDS	519	sfmF			putative fimbrial-like protein SfmF
NHCOAJIK_02833	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
NHCOAJIK_02834	CDS	723				hypothetical protein
NHCOAJIK_02835	CDS	309				hypothetical protein
NHCOAJIK_02836	CDS	597				hypothetical protein
NHCOAJIK_02837	tRNA	77				tRNA-Arg(tct)
NHCOAJIK_02838	CDS	273				hypothetical protein
NHCOAJIK_02839	CDS	219				hypothetical protein
NHCOAJIK_02840	CDS	159				hypothetical protein
NHCOAJIK_02841	CDS	1641				hypothetical protein
NHCOAJIK_02842	CDS	927	yfdH_2	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
NHCOAJIK_02843	CDS	363	yfdG		COG2246	Prophage bactoprenol-linked glucose translocase 
NHCOAJIK_02844	CDS	330	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
NHCOAJIK_02845	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
NHCOAJIK_02846	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
NHCOAJIK_02847	CDS	237	rclB			putative protein RclB
NHCOAJIK_02848	CDS	561	rclC		COG3059	Inner membrane protein RclC
NHCOAJIK_02849	CDS	1176				hypothetical protein
NHCOAJIK_02850	CDS	1395	pheP		COG1113	Phenylalanine-specific permease
NHCOAJIK_02851	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
NHCOAJIK_02852	CDS	1971	lip-1	3.1.1.3		Lipase 1
NHCOAJIK_02853	CDS	2730	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
NHCOAJIK_02854	CDS	987	frlB_3	3.5.-.-	COG2222	Fructosamine deglycase FrlB
NHCOAJIK_02855	CDS	1062				hypothetical protein
NHCOAJIK_02856	CDS	855	manZ_4		COG3716	PTS system mannose-specific EIID component
NHCOAJIK_02857	CDS	744	sorC		COG3715	PTS system sorbose-specific EIIC component
NHCOAJIK_02858	CDS	471	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
NHCOAJIK_02859	CDS	450				hypothetical protein
NHCOAJIK_02860	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
NHCOAJIK_02861	CDS	369				hypothetical protein
NHCOAJIK_02862	CDS	582	betI			HTH-type transcriptional regulator BetI
NHCOAJIK_02863	CDS	342	marA_1			Multiple antibiotic resistance protein MarA
NHCOAJIK_02864	CDS	249				hypothetical protein
NHCOAJIK_02865	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
NHCOAJIK_02866	CDS	705				hypothetical protein
NHCOAJIK_02867	CDS	2256	fepA		COG4771	Ferrienterobactin receptor
NHCOAJIK_02868	CDS	1215	fes_2		COG2382	Enterochelin esterase
NHCOAJIK_02869	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
NHCOAJIK_02870	CDS	3885	entF	2.7.7.-	COG1020	Enterobactin synthase component F
NHCOAJIK_02871	CDS	1137	fepE		COG3765	Ferric enterobactin transport protein FepE
NHCOAJIK_02872	CDS	795	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
NHCOAJIK_02873	CDS	990	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
NHCOAJIK_02874	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
NHCOAJIK_02875	CDS	1245	entS		COG0477	Enterobactin exporter EntS
NHCOAJIK_02876	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
NHCOAJIK_02877	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
NHCOAJIK_02878	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
NHCOAJIK_02879	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
NHCOAJIK_02880	CDS	756	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
NHCOAJIK_02881	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
NHCOAJIK_02882	CDS	2106	cstA		COG1966	Peptide transporter CstA
NHCOAJIK_02883	CDS	198				hypothetical protein
NHCOAJIK_02884	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
NHCOAJIK_02885	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
NHCOAJIK_02886	CDS	618	ybdM		COG1475	putative protein YbdM
NHCOAJIK_02887	CDS	1236	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
NHCOAJIK_02888	CDS	903	ybdO_3			putative HTH-type transcriptional regulator YbdO
NHCOAJIK_02889	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
NHCOAJIK_02890	CDS	564	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
NHCOAJIK_02891	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
NHCOAJIK_02892	rRNA	78				5S ribosomal RNA (partial)
NHCOAJIK_02893	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NHCOAJIK_02894	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
NHCOAJIK_02895	CDS	927	coaA	2.7.1.33	COG1072	Pantothenate kinase
NHCOAJIK_02896	tRNA	76				tRNA-Thr(tgt)
NHCOAJIK_02897	tRNA	85				tRNA-Tyr(gta)
NHCOAJIK_02898	tRNA	75				tRNA-Gly(tcc)
NHCOAJIK_02899	tRNA	76				tRNA-Thr(ggt)
NHCOAJIK_02900	CDS	1110				hypothetical protein
NHCOAJIK_02901	CDS	1530				hypothetical protein
NHCOAJIK_02902	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
NHCOAJIK_02903	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
NHCOAJIK_02904	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
NHCOAJIK_02905	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
NHCOAJIK_02906	CDS	1398	narK		COG2223	Nitrate/nitrite transporter NarK
NHCOAJIK_02907	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
NHCOAJIK_02908	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
NHCOAJIK_02909	CDS	1425				Invasin
NHCOAJIK_02910	CDS	354	ychN		COG1553	Protein YchN
NHCOAJIK_02911	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
NHCOAJIK_02912	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
NHCOAJIK_02913	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
NHCOAJIK_02914	CDS	810				hypothetical protein
NHCOAJIK_02915	CDS	390	ychQ		COG3094	Protein YchQ
NHCOAJIK_02916	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
NHCOAJIK_02917	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
NHCOAJIK_02918	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NHCOAJIK_02919	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
NHCOAJIK_02920	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NHCOAJIK_02921	CDS	948	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NHCOAJIK_02922	CDS	1659	dauA		COG0659	C4-dicarboxylic acid transporter DauA
NHCOAJIK_02923	CDS	279				hypothetical protein
NHCOAJIK_02924	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
NHCOAJIK_02925	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
NHCOAJIK_02926	CDS	1266				hypothetical protein
NHCOAJIK_02927	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
NHCOAJIK_02928	CDS	1794	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
NHCOAJIK_02929	CDS	732	hyaC_1		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
NHCOAJIK_02930	CDS	597	hyaD_1	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
NHCOAJIK_02931	CDS	405	hyaE			Hydrogenase-1 operon protein HyaE
NHCOAJIK_02932	CDS	849				hypothetical protein
NHCOAJIK_02933	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
NHCOAJIK_02934	CDS	1137	appB_2	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
NHCOAJIK_02935	CDS	90	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
NHCOAJIK_02936	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
NHCOAJIK_02937	CDS	1713	treA	3.2.1.28	COG1626	Periplasmic trehalase
NHCOAJIK_02938	CDS	255				hypothetical protein
NHCOAJIK_02939	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
NHCOAJIK_02940	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
NHCOAJIK_02941	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
NHCOAJIK_02942	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
NHCOAJIK_02943	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
NHCOAJIK_02944	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
NHCOAJIK_02945	CDS	1533				hypothetical protein
NHCOAJIK_02946	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
NHCOAJIK_02947	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
NHCOAJIK_02948	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
NHCOAJIK_02949	CDS	342	yeaR_1		COG3615	putative protein YeaR
NHCOAJIK_02950	CDS	174	gnsA			Protein GnsA
NHCOAJIK_02951	CDS	138				hypothetical protein
NHCOAJIK_02952	CDS	447				hypothetical protein
NHCOAJIK_02953	CDS	660	ycgM		COG0179	putative protein YcgM
NHCOAJIK_02954	CDS	294	ycgL		COG3100	Protein YcgL
NHCOAJIK_02955	CDS	708	minC		COG0850	Septum site-determining protein MinC
NHCOAJIK_02956	CDS	813	minD		COG2894	Septum site-determining protein MinD
NHCOAJIK_02957	CDS	267	minE		COG0851	Cell division topological specificity factor
NHCOAJIK_02958	CDS	1173	rnd	3.1.13.5	COG0349	Ribonuclease D
NHCOAJIK_02959	CDS	246				IS200/IS605 family transposase IS200F
NHCOAJIK_02960	tRNA	77				tRNA-Arg(acg)
NHCOAJIK_02961	tRNA	77				tRNA-Arg(acg)
NHCOAJIK_02962	tRNA	77				tRNA-Arg(acg)
NHCOAJIK_02963	tRNA	93				tRNA-Ser(gct)
NHCOAJIK_02964	CDS	186	csrA		COG1551	Carbon storage regulator
NHCOAJIK_02965	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
NHCOAJIK_02966	CDS	540	recX		COG2137	Regulatory protein RecX
NHCOAJIK_02967	CDS	1062	recA		COG0468	Protein RecA
NHCOAJIK_02968	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
NHCOAJIK_02969	CDS	246				hypothetical protein
NHCOAJIK_02970	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
NHCOAJIK_02971	CDS	564	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
NHCOAJIK_02972	CDS	972	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
NHCOAJIK_02973	CDS	363	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
NHCOAJIK_02974	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
NHCOAJIK_02975	CDS	360				hypothetical protein
NHCOAJIK_02976	CDS	774	srlR_1		COG1349	Glucitol operon repressor
NHCOAJIK_02977	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
NHCOAJIK_02978	CDS	1521	norR_4		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
NHCOAJIK_02979	CDS	1440	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
NHCOAJIK_02980	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
NHCOAJIK_02981	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
NHCOAJIK_02982	CDS	546	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
NHCOAJIK_02983	CDS	810				hypothetical protein
NHCOAJIK_02984	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
NHCOAJIK_02985	CDS	411				hypothetical protein
NHCOAJIK_02986	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
NHCOAJIK_02987	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NHCOAJIK_02988	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
NHCOAJIK_02989	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
NHCOAJIK_02990	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
NHCOAJIK_02991	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
NHCOAJIK_02992	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
NHCOAJIK_02993	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
NHCOAJIK_02994	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
NHCOAJIK_02995	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
NHCOAJIK_02996	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
NHCOAJIK_02997	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
NHCOAJIK_02998	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
NHCOAJIK_02999	CDS	345				hypothetical protein
NHCOAJIK_03000	CDS	918			COG0803	putative periplasmic iron-binding protein
NHCOAJIK_03001	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
NHCOAJIK_03002	CDS	861	mntB_2			Manganese transport system membrane protein MntB
NHCOAJIK_03003	CDS	849	mntB_3			Manganese transport system membrane protein MntB
NHCOAJIK_03004	CDS	867	yopJ			Effector protein YopJ
NHCOAJIK_03005	CDS	756				hypothetical protein
NHCOAJIK_03006	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
NHCOAJIK_03007	CDS	453				hypothetical protein
NHCOAJIK_03008	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
